epoch	loss	acc	val_loss	val_acc
0	4.390200951063666	0.3549309241336247	4.185985294029749	0.26130904723779025
1	3.035448967740568	0.4687402435216984	4.1190838250663395	0.2758957165732586
2	2.977817570534193	0.5002243990009366	4.862653259948504	0.25427842273819057
3	2.9413301167992776	0.5210837496097409	4.257341947624261	0.31239991993594873
4	2.9117120226919	0.5350745394942241	4.2724821875818835	0.29628702962369896
5	2.895484976570494	0.5459237433655948	5.653670315173648	0.2172487990392314
6	2.8889630822475874	0.5518849516078677	4.743237774786327	0.27214271417133706
7	2.873055200855173	0.5601974711208242	4.470105874051658	0.3315902722177742
8	2.867486650166644	0.565300109272557	4.96945011787552	0.27451961569255406
9	2.8617399588548276	0.5700124882922261	5.3980408741818895	0.2405424339471577
10	1.7113436200527188	0.8041386980955354	2.80260575309193	0.49294435548438753
11	1.3393075955945033	0.8415840618170465	2.6635335562131806	0.5108336669335468
12	1.2708011113718976	0.8511551670309085	2.87601368397689	0.4802592073658927
13	1.2305814492173988	0.8600725881985638	3.0040554445299557	0.44693254603682947
14	1.199583428206758	0.8690680611926319	3.261557184070277	0.445406325060048
15	1.075087877584181	0.9050694661255073	2.322367076376517	0.5779873899119295
16	1.005950420015572	0.9227774742428972	2.30779071372924	0.5828913130504404
17	0.9798652970563834	0.9304753356228536	2.290101777252147	0.5874449559647719
18	0.9626544356308913	0.9323876053699657	2.3021505991872355	0.5876701361088871
19	0.9468104297337665	0.9358316422104277	2.284890011298933	0.5889461569255404
20	0.935598922071701	0.9375878083047143	2.2828321025503264	0.591648318654924
21	0.9260284531183478	0.9397147205744615	2.2716350946262227	0.5928492794235388
22	0.917719852755005	0.940085466749922	2.2658530040155704	0.5942253803042434
23	0.909623171523553	0.94099281923197	2.26185389651691	0.5939751801441153
24	0.8990689256471878	0.9437148766781143	2.2587598964297553	0.5946507205764612
