epoch	loss	acc	val_loss	val_acc
0	4.3674720891635	0.3509974596533174	4.1530855318595625	0.26103927203065136
1	3.069927079817954	0.4613064106395696	4.059015587645929	0.2797413793103448
2	3.021298397392551	0.49146368798565454	4.594777394254546	0.24317528735632185
3	2.9909832557909373	0.5105723251643753	4.992228726865688	0.21149425287356322
4	2.959596529148755	0.5243761207411834	4.8958650807311255	0.2426963601532567
5	2.9395863869841485	0.5346028840406456	4.707581566759453	0.2518199233716475
6	2.928258771463133	0.5459130304841602	5.72891030092349	0.24379789272030652
7	2.9243144695800147	0.555831589958159	5.217227200164649	0.23852969348659003
8	2.9235101269343193	0.5572698744769874	5.856719002047718	0.19746168582375478
9	2.9191532429648386	0.5608282277346085	4.969137929591183	0.27899904214559385
10	1.750609480356714	0.7971645248057382	2.7028359887015316	0.5045019157088123
11	1.3675287724235994	0.8345505827854154	2.7128760486727015	0.4953544061302682
12	1.2972649417715163	0.8453937537358039	2.731481995071031	0.4859913793103448
13	1.2557601544113124	0.8581982217573222	2.973675162582105	0.442816091954023
14	1.2252198656251598	0.8659126569037657	3.19316522481341	0.46623563218390807
15	1.093827448807572	0.9034388075313807	2.3702195368507355	0.5815852490421456
16	1.0232246196330557	0.9222299013747759	2.3424204191485583	0.5845785440613027
17	0.997320402767654	0.92813247160789	2.3438793953351134	0.5843869731800766
18	0.9816216728463546	0.9310930962343096	2.347811670824029	0.5826388888888889
19	0.9650548108042319	0.9339042887029289	2.3291300125277363	0.5847222222222223
20	0.9515433172782737	0.937051703526599	2.323021219242578	0.5859674329501916
21	0.94146949343174	0.9381911237298266	2.314435366858011	0.5860632183908046
22	0.9311327005993159	0.9396107292289301	2.3103638409883125	0.5851772030651341
23	0.9223868186361264	0.939965630603706	2.317834645441209	0.5841475095785441
24	0.9130360754446148	0.9429262552301255	2.3033511869980456	0.5841475095785441
